Pair ID,Explanation
pair_111,"'G' is more expensive plan than and is shorter plan than and is slower plan than 'T'. 'G' is slower plan than 'A' and 'D' and 'H' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S'. 'G' is worse plan than 'A' and 'D' and 'H' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S'. 'G' is more expensive plan than 'B' and 'D' and 'I' and 'K' and 'N' and 'R' and 'S'. 'G' has expected makespan 'G makespan', which has a higher value than 'T makespan'; while 'T' has expected makespan 'T makespan'. 'G' has number of tasks 'G number of tasks'; while 'T' has number of tasks 'T number of tasks', which has a higher value than 'G number of tasks'. 'G' has cost 'G cost', which has a higher value than 'T cost'; while 'T' has cost 'T cost'. 'G' is shorter plan than 'C'. 'A makespan' has a higher value than 'T makespan', while 'G makespan' has a higher value than 'A makespan', while 'D makespan' has a higher value than 'T makespan', while 'H makespan' has a higher value than 'T makespan', while 'I makespan' has a higher value than 'T makespan', while 'K makespan' has a higher value than 'T makespan', while 'L makespan' has a higher value than 'T makespan', while 'N makespan' has a higher value than 'T makespan', while 'R makespan' has a higher value than 'T makespan', while 'S makespan' has a higher value than 'T makespan'. 'T makespan' has value '22.1', while 'G makespan' has value '44.9'. 'T number of tasks' has value '6.2', while 'G number of tasks' has value '5.8'. 'T cost' has value '35.9', while 'G cost' has value '58.9'. 'G makespan' has a higher value than 'D makespan', and 'H makespan', and also has a higher value than 'I makespan', and also has a higher value than 'K makespan', and also has a higher value than 'L makespan', and also has a higher value than 'N makespan', and also has a higher value than 'R makespan', and also has a higher value than 'S makespan', and 'C number of tasks' has a higher value than 'G number of tasks', and 'G cost' has a higher value than 'B cost', and 'D cost', and also has a higher value than 'I cost', and also has a higher value than 'K cost', and also has a higher value than 'N cost', and also has a higher value than 'R cost', and also has a higher value than 'S cost', and 'T number of tasks' has a higher value than 'C number of tasks', and 'B cost' has a higher value than 'T cost', and 'D cost' has a higher value than 'T cost', and 'I cost' has a higher value than 'T cost', and 'K cost' has a higher value than 'T cost', and 'N cost' has a higher value than 'T cost', and 'R cost' has a higher value than 'T cost', and 'S cost' has a higher value than 'T cost'. 'C' is worse plan than 'G'. 'A' is slower plan than 'T'. 
"
pair_112,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'I'. 'H' is cheaper plan than 'B' and 'L' and 'N' and 'R' and 'T'. 'H' has expected makespan 'H makespan', which has a lower value than 'I makespan'; while 'I' has expected makespan 'I makespan'. 'H' has number of tasks 'H number of tasks', which has a lower value than 'I number of tasks'; while 'I' has number of tasks 'I number of tasks'. 'H' has cost 'H cost', which has a lower value than 'I cost'; while 'I' has cost 'I cost'. 'H' is shorter plan than 'K' and 'P' and 'R'. 'H' is better plan than 'K' and 'N' and 'R'. 'I' is plan with same cost as 'N'. 'K number of tasks' has a lower value than 'I number of tasks', while 'H number of tasks' has a lower value than 'K number of tasks', while 'P number of tasks' has a lower value than 'I number of tasks', while 'R number of tasks' has a lower value than 'I number of tasks'. 'I makespan' has value '26.6', while 'H makespan' has value '25.7'. 'I number of tasks' has value '4.2', while 'H number of tasks' has value '3.4'. 'I cost' has value '41.8', while 'H cost' has value '31.1'. 'H number of tasks' has a lower value than 'P number of tasks', and 'R number of tasks', and 'H cost' has a lower value than 'B cost', and 'L cost', and also has a lower value than 'N cost', and also has a lower value than 'R cost', and also has a lower value than 'T cost', and 'B cost' has a lower value than 'I cost', and 'L cost' has a lower value than 'I cost', and 'R cost' has a lower value than 'I cost', and 'T cost' has a lower value than 'I cost'. 'B' is cheaper plan than 'I'. 'I cost' has the same value as 'N cost'. 
"
pair_113,"'H' is more expensive plan than and is shorter plan than and is slower plan than 'J'. 'H' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'H' is better plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'; while 'J' is better plan than 'B'. 'H' is slower plan than 'B' and 'L' and 'O' and 'T'. 'H' has expected makespan 'H makespan', which has a higher value than 'J makespan'; while 'J' has expected makespan 'J makespan'. 'H' has number of tasks 'H number of tasks'; while 'J' has number of tasks 'J number of tasks', which has a higher value than 'H number of tasks'. 'H' has cost 'H cost', which has a higher value than 'J cost'; while 'J' has cost 'J cost'. 'B makespan' has a higher value than 'J makespan', while 'H makespan' has a higher value than 'B makespan', while 'L makespan' has a higher value than 'J makespan', while 'O makespan' has a higher value than 'J makespan', while 'T makespan' has a higher value than 'J makespan'. 'J makespan' has value '18.3', while 'H makespan' has value '25.7'. 'J number of tasks' has value '6.9', while 'H number of tasks' has value '3.4'. 'J cost' has value '28.5', while 'H cost' has value '31.1'. 'H makespan' has a higher value than 'L makespan', and 'O makespan', and also has a higher value than 'T makespan', and 'C number of tasks' has a higher value than 'H number of tasks', and 'D number of tasks' has a higher value than 'H number of tasks', and 'F number of tasks' has a higher value than 'H number of tasks', and 'G number of tasks' has a higher value than 'H number of tasks', and 'I number of tasks' has a higher value than 'H number of tasks', and 'K number of tasks' has a higher value than 'H number of tasks', and 'L number of tasks' has a higher value than 'H number of tasks', and 'N number of tasks' has a higher value than 'H number of tasks', and 'P number of tasks' has a higher value than 'H number of tasks', and 'Q number of tasks' has a higher value than 'H number of tasks', and 'R number of tasks' has a higher value than 'H number of tasks', and 'S number of tasks' has a higher value than 'H number of tasks', and 'T number of tasks' has a higher value than 'H number of tasks', and 'J number of tasks' has a higher value than 'C number of tasks', and 'D number of tasks', and also has a higher value than 'F number of tasks', and also has a higher value than 'G number of tasks', and also has a higher value than 'I number of tasks', and also has a higher value than 'K number of tasks', and also has a higher value than 'L number of tasks', and also has a higher value than 'N number of tasks', and also has a higher value than 'P number of tasks', and also has a higher value than 'Q number of tasks', and also has a higher value than 'R number of tasks', and also has a higher value than 'S number of tasks', and also has a higher value than 'T number of tasks'. 'O' is better plan than 'H'. 'B' is slower plan than 'J'. 
"
pair_114,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'K'. 'H' is cheaper plan than 'B' and 'D' and 'I' and 'L' and 'N' and 'R' and 'S' and 'T'. 'H' is faster plan than 'A' and 'D' and 'I' and 'N' and 'R' and 'S'. 'H' is better plan than 'D' and 'I' and 'N' and 'R' and 'S'. 'H' has expected makespan 'H makespan', which has a lower value than 'K makespan'; while 'K' has expected makespan 'K makespan'. 'H' has number of tasks 'H number of tasks', which has a lower value than 'K number of tasks'; while 'K' has number of tasks 'K number of tasks'. 'H' has cost 'H cost', which has a lower value than 'K cost'; while 'K' has cost 'K cost'. 'A makespan' has a lower value than 'K makespan', while 'H makespan' has a lower value than 'A makespan', while 'D makespan' has a lower value than 'K makespan', while 'I makespan' has a lower value than 'K makespan', while 'N makespan' has a lower value than 'K makespan', while 'R makespan' has a lower value than 'K makespan', while 'S makespan' has a lower value than 'K makespan'. 'K makespan' has value '38.1', while 'H makespan' has value '25.7'. 'K number of tasks' has value '3.5', while 'H number of tasks' has value '3.4'. 'K cost' has value '50.1', while 'H cost' has value '31.1'. 'H makespan' has a lower value than 'D makespan', and 'I makespan', and also has a lower value than 'N makespan', and also has a lower value than 'R makespan', and also has a lower value than 'S makespan', and 'H cost' has a lower value than 'B cost', and 'D cost', and also has a lower value than 'I cost', and also has a lower value than 'L cost', and also has a lower value than 'N cost', and also has a lower value than 'R cost', and also has a lower value than 'S cost', and also has a lower value than 'T cost', and 'B cost' has a lower value than 'K cost', and 'D cost' has a lower value than 'K cost', and 'I cost' has a lower value than 'K cost', and 'L cost' has a lower value than 'K cost', and 'N cost' has a lower value than 'K cost', and 'R cost' has a lower value than 'K cost', and 'S cost' has a lower value than 'K cost', and 'T cost' has a lower value than 'K cost'. 'A' is faster plan than 'K'. 'A' is better plan than 'K'. 'B' is cheaper plan than 'K'. 
"
pair_115,"'H' is cheaper plan than and is shorter plan than and is slower plan than 'L'. 'H' is shorter plan than 'D' and 'I' and 'K' and 'P' and 'R' and 'S'. 'H' is better plan than 'D' and 'I' and 'K' and 'R' and 'S'. 'H' has expected makespan 'H makespan', which has a higher value than 'L makespan'; while 'L' has expected makespan 'L makespan'. 'H' has number of tasks 'H number of tasks'; while 'L' has number of tasks 'L number of tasks', which has a higher value than 'H number of tasks'. 'H' has cost 'H cost'; while 'L' has cost 'L cost', which has a higher value than 'H cost'. 'L number of tasks' has a higher value than 'D number of tasks', and 'I number of tasks', and also has a higher value than 'K number of tasks', and also has a higher value than 'P number of tasks', and also has a higher value than 'R number of tasks', and also has a higher value than 'S number of tasks', while 'D number of tasks' has a higher value than 'H number of tasks', while 'I number of tasks' has a higher value than 'H number of tasks', while 'K number of tasks' has a higher value than 'H number of tasks', while 'P number of tasks' has a higher value than 'H number of tasks', while 'R number of tasks' has a higher value than 'H number of tasks', while 'S number of tasks' has a higher value than 'H number of tasks'. 'L makespan' has value '23.9', while 'H makespan' has value '25.7'. 'L number of tasks' has value '4.7', while 'H number of tasks' has value '3.4'. 'L cost' has value '32.4', while 'H cost' has value '31.1'. 
"
pair_116,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'M'. 'H' is shorter plan than 'B' and 'C' and 'D' and 'F' and 'G' and 'I' and 'J' and 'K' and 'L' and 'N' and 'P' and 'Q' and 'R' and 'S' and 'T'. 'H' is cheaper plan than 'B' and 'C' and 'D' and 'G' and 'I' and 'K' and 'L' and 'N' and 'Q' and 'R' and 'S' and 'T'. 'H' is faster plan than 'A' and 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'. 'H' is better plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'Q' and 'R' and 'S'. 'H' has expected makespan 'H makespan', which has a lower value than 'M makespan'; while 'M' has expected makespan 'M makespan'. 'H' has number of tasks 'H number of tasks', which has a lower value than 'M number of tasks'; while 'M' has number of tasks 'M number of tasks'. 'H' has cost 'H cost', which has a lower value than 'M cost'; while 'M' has cost 'M cost'. 'A makespan' has a lower value than 'M makespan', while 'H makespan' has a lower value than 'A makespan', while 'C makespan' has a lower value than 'M makespan', while 'D makespan' has a lower value than 'M makespan', while 'G makespan' has a lower value than 'M makespan', while 'I makespan' has a lower value than 'M makespan', while 'K makespan' has a lower value than 'M makespan', while 'N makespan' has a lower value than 'M makespan', while 'Q makespan' has a lower value than 'M makespan', while 'R makespan' has a lower value than 'M makespan', while 'S makespan' has a lower value than 'M makespan'. 'M makespan' has value '51.3', while 'H makespan' has value '25.7'. 'M number of tasks' has value '7.1', while 'H number of tasks' has value '3.4'. 'M cost' has value '72.3', while 'H cost' has value '31.1'. 'H makespan' has a lower value than 'C makespan', and 'D makespan', and also has a lower value than 'G makespan', and also has a lower value than 'I makespan', and also has a lower value than 'K makespan', and also has a lower value than 'N makespan', and also has a lower value than 'Q makespan', and also has a lower value than 'R makespan', and also has a lower value than 'S makespan', and 'H number of tasks' has a lower value than 'B number of tasks', and 'C number of tasks', and also has a lower value than 'D number of tasks', and also has a lower value than 'F number of tasks', and also has a lower value than 'G number of tasks', and also has a lower value than 'I number of tasks', and also has a lower value than 'J number of tasks', and also has a lower value than 'K number of tasks', and also has a lower value than 'L number of tasks', and also has a lower value than 'N number of tasks', and also has a lower value than 'P number of tasks', and also has a lower value than 'Q number of tasks', and also has a lower value than 'R number of tasks', and also has a lower value than 'S number of tasks', and also has a lower value than 'T number of tasks', and 'H cost' has a lower value than 'B cost', and 'C cost', and also has a lower value than 'D cost', and also has a lower value than 'G cost', and also has a lower value than 'I cost', and also has a lower value than 'K cost', and also has a lower value than 'L cost', and also has a lower value than 'N cost', and also has a lower value than 'Q cost', and also has a lower value than 'R cost', and also has a lower value than 'S cost', and also has a lower value than 'T cost', and 'B number of tasks' has a lower value than 'M number of tasks', and 'C number of tasks' has a lower value than 'M number of tasks', and 'D number of tasks' has a lower value than 'M number of tasks', and 'F number of tasks' has a lower value than 'M number of tasks', and 'G number of tasks' has a lower value than 'M number of tasks', and 'I number of tasks' has a lower value than 'M number of tasks', and 'J number of tasks' has a lower value than 'M number of tasks', and 'K number of tasks' has a lower value than 'M number of tasks', and 'L number of tasks' has a lower value than 'M number of tasks', and 'N number of tasks' has a lower value than 'M number of tasks', and 'P number of tasks' has a lower value than 'M number of tasks', and 'Q number of tasks' has a lower value than 'M number of tasks', and 'R number of tasks' has a lower value than 'M number of tasks', and 'S number of tasks' has a lower value than 'M number of tasks', and 'T number of tasks' has a lower value than 'M number of tasks', and 'B cost' has a lower value than 'M cost', and 'C cost' has a lower value than 'M cost', and 'D cost' has a lower value than 'M cost', and 'G cost' has a lower value than 'M cost', and 'I cost' has a lower value than 'M cost', and 'K cost' has a lower value than 'M cost', and 'L cost' has a lower value than 'M cost', and 'N cost' has a lower value than 'M cost', and 'Q cost' has a lower value than 'M cost', and 'R cost' has a lower value than 'M cost', and 'S cost' has a lower value than 'M cost', and 'T cost' has a lower value than 'M cost'. 'A' is better plan than 'M', and 'B' is better plan than 'M', and 'C' is better plan than 'M', and 'Q' is better plan than 'M'. 'A' is faster plan than 'M', and 'C' is faster plan than 'M'. 'B' is cheaper plan than 'M', and 'C' is cheaper plan than 'M'. 'B' is shorter plan than 'M'. 
"
pair_117,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'N'. 'H' is shorter plan than 'D' and 'F' and 'I' and 'K' and 'L' and 'P' and 'R' and 'S'. 'H' is cheaper plan than 'B' and 'I' and 'L' and 'R' and 'T'. 'H' is better plan than 'D' and 'I' and 'K' and 'R' and 'S'. 'H' has expected makespan 'H makespan', which has a lower value than 'N makespan'; while 'N' has expected makespan 'N makespan'. 'H' has number of tasks 'H number of tasks', which has a lower value than 'N number of tasks'; while 'N' has number of tasks 'N number of tasks'. 'H' has cost 'H cost', which has a lower value than 'N cost'; while 'N' has cost 'N cost'. 'H' is faster plan than 'I' and 'R'. 'N' is plan with same cost as 'I'. 'I makespan' has a lower value than 'N makespan', while 'H makespan' has a lower value than 'I makespan', while 'R makespan' has a lower value than 'N makespan'. 'N makespan' has value '29.6', while 'H makespan' has value '25.7'. 'N number of tasks' has value '5.5', while 'H number of tasks' has value '3.4'. 'N cost' has value '41.8', while 'H cost' has value '31.1'. 'H makespan' has a lower value than 'R makespan', and 'H number of tasks' has a lower value than 'D number of tasks', and 'F number of tasks', and also has a lower value than 'I number of tasks', and also has a lower value than 'K number of tasks', and also has a lower value than 'L number of tasks', and also has a lower value than 'P number of tasks', and also has a lower value than 'R number of tasks', and also has a lower value than 'S number of tasks', and 'H cost' has a lower value than 'B cost', and 'I cost', and also has a lower value than 'L cost', and also has a lower value than 'R cost', and also has a lower value than 'T cost', and 'D number of tasks' has a lower value than 'N number of tasks', and 'F number of tasks' has a lower value than 'N number of tasks', and 'I number of tasks' has a lower value than 'N number of tasks', and 'K number of tasks' has a lower value than 'N number of tasks', and 'L number of tasks' has a lower value than 'N number of tasks', and 'P number of tasks' has a lower value than 'N number of tasks', and 'R number of tasks' has a lower value than 'N number of tasks', and 'S number of tasks' has a lower value than 'N number of tasks', and 'B cost' has a lower value than 'N cost', and 'L cost' has a lower value than 'N cost', and 'R cost' has a lower value than 'N cost', and 'T cost' has a lower value than 'N cost'. 'B' is cheaper plan than 'N'. 'N cost' has the same value as 'I cost'. 
"
pair_118,"'H' is more expensive plan than and is longer plan than and is slower plan than and is worse plan than 'O'. 'H' has expected makespan 'H makespan', which has a higher value than 'O makespan'; while 'O' has expected makespan 'O makespan'. 'H' has number of tasks 'H number of tasks', which has a higher value than 'O number of tasks'; while 'O' has number of tasks 'O number of tasks'. 'H' has cost 'H cost', which has a higher value than 'O cost'; while 'O' has cost 'O cost'. 'H' is more expensive plan than 'A' and 'J' and 'P'. 'H' is slower plan than 'B' and 'L' and 'T'. 'H' is longer plan than 'A' and 'E'. 'H' is worse plan than 'E'. 'B makespan' has a higher value than 'O makespan', while 'H makespan' has a higher value than 'B makespan', while 'L makespan' has a higher value than 'O makespan', while 'T makespan' has a higher value than 'O makespan'. 'O makespan' has value '20.9', while 'H makespan' has value '25.7'. 'O number of tasks' has value '2.3', while 'H number of tasks' has value '3.4'. 'O cost' has value '17.9', while 'H cost' has value '31.1'. 'H makespan' has a higher value than 'L makespan', and 'T makespan', and 'H number of tasks' has a higher value than 'A number of tasks', and 'E number of tasks', and 'H cost' has a higher value than 'A cost', and 'J cost', and also has a higher value than 'P cost', and 'A number of tasks' has a higher value than 'O number of tasks', and 'E number of tasks' has a higher value than 'O number of tasks', and 'A cost' has a higher value than 'O cost', and 'J cost' has a higher value than 'O cost', and 'P cost' has a higher value than 'O cost'. 'A' is longer plan than 'O', and 'E' is longer plan than 'O'. 'A' is worse plan than 'O', and 'B' is worse plan than 'O'. 'A' is more expensive plan than 'O'. 'B' is slower plan than 'O'. 
"
pair_119,"'H' is more expensive plan than and is shorter plan than and is slower plan than 'P'. 'H' is slower plan than 'B' and 'E' and 'J' and 'L' and 'O' and 'T'. 'H' has expected makespan 'H makespan', which has a higher value than 'P makespan'; while 'P' has expected makespan 'P makespan'. 'H' has number of tasks 'H number of tasks'; while 'P' has number of tasks 'P number of tasks', which has a higher value than 'H number of tasks'. 'H' has cost 'H cost', which has a higher value than 'P cost'; while 'P' has cost 'P cost'. 'H' is more expensive plan than 'A' and 'J'. 'H' is worse plan than 'E' and 'O'. 'H' is shorter plan than 'K'. 'B makespan' has a higher value than 'P makespan', while 'H makespan' has a higher value than 'B makespan', while 'E makespan' has a higher value than 'P makespan', while 'J makespan' has a higher value than 'P makespan', while 'L makespan' has a higher value than 'P makespan', while 'O makespan' has a higher value than 'P makespan', while 'T makespan' has a higher value than 'P makespan'. 'P makespan' has value '14.5', while 'H makespan' has value '25.7'. 'P number of tasks' has value '3.6', while 'H number of tasks' has value '3.4'. 'P cost' has value '23.4', while 'H cost' has value '31.1'. 'H makespan' has a higher value than 'E makespan', and 'J makespan', and also has a higher value than 'L makespan', and also has a higher value than 'O makespan', and also has a higher value than 'T makespan', and 'K number of tasks' has a higher value than 'H number of tasks', and 'H cost' has a higher value than 'A cost', and 'J cost', and 'P number of tasks' has a higher value than 'K number of tasks', and 'A cost' has a higher value than 'P cost', and 'J cost' has a higher value than 'P cost'. 'K' is worse plan than 'H', and 'B' is worse plan than 'P'. 'B' is slower plan than 'P', and 'E' is slower plan than 'P'. 'A' is more expensive plan than 'P'. 
"
pair_120,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'Q'. 'H' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S' and 'T'. 'H' is cheaper plan than 'B' and 'D' and 'G' and 'I' and 'K' and 'L' and 'N' and 'R' and 'S' and 'T'. 'H' is faster plan than 'A' and 'D' and 'G' and 'I' and 'K' and 'N' and 'R' and 'S'. 'H' is better plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'R' and 'S'. 'H' has expected makespan 'H makespan', which has a lower value than 'Q makespan'; while 'Q' has expected makespan 'Q makespan'. 'H' has number of tasks 'H number of tasks', which has a lower value than 'Q number of tasks'; while 'Q' has number of tasks 'Q number of tasks'. 'H' has cost 'H cost', which has a lower value than 'Q cost'; while 'Q' has cost 'Q cost'. 'A makespan' has a lower value than 'Q makespan', while 'H makespan' has a lower value than 'A makespan', while 'D makespan' has a lower value than 'Q makespan', while 'G makespan' has a lower value than 'Q makespan', while 'I makespan' has a lower value than 'Q makespan', while 'K makespan' has a lower value than 'Q makespan', while 'N makespan' has a lower value than 'Q makespan', while 'R makespan' has a lower value than 'Q makespan', while 'S makespan' has a lower value than 'Q makespan'. 'Q makespan' has value '46.2', while 'H makespan' has value '25.7'. 'Q number of tasks' has value '6.4', while 'H number of tasks' has value '3.4'. 'Q cost' has value '60.2', while 'H cost' has value '31.1'. 'H makespan' has a lower value than 'D makespan', and 'G makespan', and also has a lower value than 'I makespan', and also has a lower value than 'K makespan', and also has a lower value than 'N makespan', and also has a lower value than 'R makespan', and also has a lower value than 'S makespan', and 'H number of tasks' has a lower value than 'C number of tasks', and 'D number of tasks', and also has a lower value than 'F number of tasks', and also has a lower value than 'G number of tasks', and also has a lower value than 'I number of tasks', and also has a lower value than 'K number of tasks', and also has a lower value than 'L number of tasks', and also has a lower value than 'N number of tasks', and also has a lower value than 'P number of tasks', and also has a lower value than 'R number of tasks', and also has a lower value than 'S number of tasks', and also has a lower value than 'T number of tasks', and 'H cost' has a lower value than 'B cost', and 'D cost', and also has a lower value than 'G cost', and also has a lower value than 'I cost', and also has a lower value than 'K cost', and also has a lower value than 'L cost', and also has a lower value than 'N cost', and also has a lower value than 'R cost', and also has a lower value than 'S cost', and also has a lower value than 'T cost', and 'C number of tasks' has a lower value than 'Q number of tasks', and 'D number of tasks' has a lower value than 'Q number of tasks', and 'F number of tasks' has a lower value than 'Q number of tasks', and 'G number of tasks' has a lower value than 'Q number of tasks', and 'I number of tasks' has a lower value than 'Q number of tasks', and 'K number of tasks' has a lower value than 'Q number of tasks', and 'L number of tasks' has a lower value than 'Q number of tasks', and 'N number of tasks' has a lower value than 'Q number of tasks', and 'P number of tasks' has a lower value than 'Q number of tasks', and 'R number of tasks' has a lower value than 'Q number of tasks', and 'S number of tasks' has a lower value than 'Q number of tasks', and 'T number of tasks' has a lower value than 'Q number of tasks', and 'B cost' has a lower value than 'Q cost', and 'D cost' has a lower value than 'Q cost', and 'G cost' has a lower value than 'Q cost', and 'I cost' has a lower value than 'Q cost', and 'K cost' has a lower value than 'Q cost', and 'L cost' has a lower value than 'Q cost', and 'N cost' has a lower value than 'Q cost', and 'R cost' has a lower value than 'Q cost', and 'S cost' has a lower value than 'Q cost', and 'T cost' has a lower value than 'Q cost'. 'A' is faster plan than 'Q'. 'A' is better plan than 'Q'. 'B' is cheaper plan than 'Q'. 
"
pair_121,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'R'. 'H' has expected makespan 'H makespan', which has a lower value than 'R makespan'; while 'R' has expected makespan 'R makespan'. 'H' has number of tasks 'H number of tasks', which has a lower value than 'R number of tasks'; while 'R' has number of tasks 'R number of tasks'. 'H' has cost 'H cost', which has a lower value than 'R cost'; while 'R' has cost 'R cost'. 'H' is better plan than 'I' and 'K'. 'H' is shorter plan than 'K' and 'P'. 'H' is cheaper plan than 'L' and 'T'. 'H' is faster plan than 'I'. 'K number of tasks' has a lower value than 'R number of tasks', while 'H number of tasks' has a lower value than 'K number of tasks', while 'P number of tasks' has a lower value than 'R number of tasks'. 'R makespan' has value '27.8', while 'H makespan' has value '25.7'. 'I makespan' has a lower value than 'R makespan', while 'H makespan' has a lower value than 'I makespan'. 'R number of tasks' has value '3.9', while 'H number of tasks' has value '3.4'. 'R cost' has value '36.1', while 'H cost' has value '31.1'. 'H number of tasks' has a lower value than 'P number of tasks', and 'H cost' has a lower value than 'L cost', and 'T cost', and 'L cost' has a lower value than 'R cost', and 'T cost' has a lower value than 'R cost'. 
"
pair_122,"'H' is cheaper plan than and is shorter plan than and is faster plan than and is better plan than 'S'. 'H' is cheaper plan than 'B' and 'D' and 'I' and 'L' and 'N' and 'R' and 'T'. 'H' is faster plan than 'A' and 'D' and 'I' and 'N' and 'R'. 'H' is shorter plan than 'D' and 'I' and 'K' and 'P' and 'R'. 'H' is better plan than 'D' and 'I' and 'K' and 'N' and 'R'. 'H' has expected makespan 'H makespan', which has a lower value than 'S makespan'; while 'S' has expected makespan 'S makespan'. 'H' has number of tasks 'H number of tasks', which has a lower value than 'S number of tasks'; while 'S' has number of tasks 'S number of tasks'. 'H' has cost 'H cost', which has a lower value than 'S cost'; while 'S' has cost 'S cost'. 'S' is plan with same number of tasks as 'D'. 'A makespan' has a lower value than 'S makespan', while 'H makespan' has a lower value than 'A makespan', while 'D makespan' has a lower value than 'S makespan', while 'I makespan' has a lower value than 'S makespan', while 'N makespan' has a lower value than 'S makespan', while 'R makespan' has a lower value than 'S makespan'. 'S makespan' has value '35.7', while 'H makespan' has value '25.7'. 'S number of tasks' has value '4.5', while 'H number of tasks' has value '3.4'. 'S cost' has value '48.7', while 'H cost' has value '31.1'. 'H makespan' has a lower value than 'D makespan', and 'I makespan', and also has a lower value than 'N makespan', and also has a lower value than 'R makespan', and 'H number of tasks' has a lower value than 'D number of tasks', and 'I number of tasks', and also has a lower value than 'K number of tasks', and also has a lower value than 'P number of tasks', and also has a lower value than 'R number of tasks', and 'H cost' has a lower value than 'B cost', and 'D cost', and also has a lower value than 'I cost', and also has a lower value than 'L cost', and also has a lower value than 'N cost', and also has a lower value than 'R cost', and also has a lower value than 'T cost', and 'I number of tasks' has a lower value than 'S number of tasks', and 'K number of tasks' has a lower value than 'S number of tasks', and 'P number of tasks' has a lower value than 'S number of tasks', and 'R number of tasks' has a lower value than 'S number of tasks', and 'B cost' has a lower value than 'S cost', and 'D cost' has a lower value than 'S cost', and 'I cost' has a lower value than 'S cost', and 'L cost' has a lower value than 'S cost', and 'N cost' has a lower value than 'S cost', and 'R cost' has a lower value than 'S cost', and 'T cost' has a lower value than 'S cost'. 'A' is faster plan than 'S'. 'A' is better plan than 'S'. 'B' is cheaper plan than 'S'. 'S number of tasks' has the same value as 'D number of tasks'. 
"
pair_123,"'H' is cheaper plan than and is shorter plan than and is slower plan than 'T'. 'H' is shorter plan than 'C' and 'D' and 'F' and 'G' and 'I' and 'K' and 'L' and 'N' and 'P' and 'R' and 'S'. 'H' is better plan than 'C' and 'D' and 'G' and 'I' and 'K' and 'N' and 'R' and 'S'. 'H' has expected makespan 'H makespan', which has a higher value than 'T makespan'; while 'T' has expected makespan 'T makespan'. 'H' has number of tasks 'H number of tasks'; while 'T' has number of tasks 'T number of tasks', which has a higher value than 'H number of tasks'. 'H' has cost 'H cost'; while 'T' has cost 'T cost', which has a higher value than 'H cost'. 'H' is cheaper plan than 'L'. 'H' is slower plan than 'L'. 'T number of tasks' has a higher value than 'C number of tasks', and 'D number of tasks', and also has a higher value than 'F number of tasks', and also has a higher value than 'G number of tasks', and also has a higher value than 'I number of tasks', and also has a higher value than 'K number of tasks', and also has a higher value than 'L number of tasks', and also has a higher value than 'N number of tasks', and also has a higher value than 'P number of tasks', and also has a higher value than 'R number of tasks', and also has a higher value than 'S number of tasks', while 'C number of tasks' has a higher value than 'H number of tasks', while 'D number of tasks' has a higher value than 'H number of tasks', while 'F number of tasks' has a higher value than 'H number of tasks', while 'G number of tasks' has a higher value than 'H number of tasks', while 'I number of tasks' has a higher value than 'H number of tasks', while 'K number of tasks' has a higher value than 'H number of tasks', while 'L number of tasks' has a higher value than 'H number of tasks', while 'N number of tasks' has a higher value than 'H number of tasks', while 'P number of tasks' has a higher value than 'H number of tasks', while 'R number of tasks' has a higher value than 'H number of tasks', while 'S number of tasks' has a higher value than 'H number of tasks'. 'T makespan' has value '22.1', while 'H makespan' has value '25.7'. 'L makespan' has a higher value than 'T makespan', while 'H makespan' has a higher value than 'L makespan'. 'T number of tasks' has value '6.2', while 'H number of tasks' has value '3.4'. 'T cost' has value '35.9', while 'H cost' has value '31.1'. 'T cost' has a higher value than 'L cost', while 'L cost' has a higher value than 'H cost'. 
"
